,Title,Author_First,Author_Last,Num_Checkouts
642,poppy  sam and the mole mystery,,cathon,20
643,i am sacagawea, brad,meltzer,20
644,roller girl, victoria,jamieson,20
645,the mixedup chameleon, eric,carle,20
646,montys magnificent mane, gemma,oneill,20
647,bad kitty puppys big day, nick,bruel,20
648,danny and the dinosaur go to camp, syd,hoff,20
649,scaredy squirrel, mélanie,watt,20
650,bloodless  a pendergast novel, douglas j,preston,20
651,bright stanley and the cave monster, matt,buckingham,20
652,baloney and friends, greg,pizzoli,20
653,the jailhouse lawyer, james,patterson,20
654,were all wonders, r j,palacio,20
655,max meow, john,gallagher,20
656,what do you do if you work at the zoo, steve,jenkins,20
657,the ickabog, j k,rowling,20
658,fancy nancy poison ivy expert, jane,oconnor,20
659,the house of hades, rick,riordan,20
660,farm crimes, sandra,dumais,20
661,hurricane heroes in texas, mary pope,osborne,20
662,the bad guys in doyouthinkhesaurus, aaron,blabey,20
663,the hidden oracle, rick,riordan,20
664,a busy creatures day eating, mo,willems,20
665,where is boots  a lifttheflap story, kiki,thorpe,20
666,goldilocks and the three dinosaurs, mo,willems,20
667,where the wild things are, maurice,sendak,20
668,firelight, kazu,kibuishi,20
669,god is good, dr mary alice,jones,20
670,glitter, stella j,jones,20
671,win, harlan,coben,20
672,fancy nancy  hair dos and hair donts, jane,oconnor,20
673,marvin k mooney will you please go now, dr,seuss,20
674,harry potter and the prisoner of azkaban, j k,rowling,20
675,cat kid comic club  perspectives, dav,pilkey,20
676,vader down, jason,aaron,20
677,sea turtles, julie,murray,20
678,flying high, nick,eliopulos,20
679,the lightning thief, rick,riordan,20
680,barbie loves pets, rebecca,frazer,20
681,exactly the opposite backpack, tana,hoban,20
682,camp time in california, mary pope,osborne,20
683,horns to toes and in between, sandra,boynton,20
684,hope you can come final e, quinlan b,lee,20
685,a fairytale fall, apple,jordan,20
686,snowball soup, mercer,mayer,20
687,facts vs opinions vs robots, michael,rex,20
688,arthur meets the president, marc tolon,brown,20
689,way down deep in the deep blue sea, jan,peck,20
690,afternoon on the amazon, mary pope,osborne,20
691,faithless in death, j d,robb,20
692,fallen, linda,castillo,20
693,haunted castle on hallows eve, mary pope,osborne,20
694,dear dragon, josh,funk,20
695,who wants to be a princess  what it was really like to be a medieval princess, bridget,heos,20
696,the dragonet prophecy, tui,sutherland,20
697,the bunny hop, sarah,albee,20
698,bearded dragons, jody jensen,shaffer,20
699,egg or eyeball, cece,bell,20
700,a to z, sandra,boynton,20
701,pete the cat phonics box, james,dean,20
702,los pollitos   little chickies, susie,jaramillo,20
703,fraidyzoo, thyra,heder,20
704,bear came along, richard t,morris,20
705,knuffle bunny too  a case of mistaken identity, mo,willems,20
706,toy story 2  a readaloud storybook, kathleen weidner,zoehfeld,20
707,the whale shark, megan,borgertspaniol,20
708,little tails in the jungle  with chipper  squizzo, frédéric,brrémaud,20
709,mouses first spring, lauren,thompson,20
710,the three bears, byron,barton,20
711,franklin celebrates, paulette,bourgeois,20
712,dork diaries  tales from a notsofriendly frenemy, rachel renée,russell,20
713,piece of my heart, mary higgins,clark,20
714,knuffle bunny  a cautionary tale, mo,willems,20
715,benjamin bradley benton a curious young fellow backpack, louise petty,scruggs,20
716,today is monday, eric,carle,20
717,kitten construction company, john,green,20
718,the diggingest dog, al,perkins,20
719,the sea gate, jane,johnson,20
720,love your heart, tim,mcgraw,20
721,a polar bear in the snow, mac,barnett,20
722,tigers at twilight, mary pope,osborne,20
723,franklins bad day, paulette,bourgeois,20
724,pirates past noon, mary pope,osborne,20
725,tyrannosaurus rex, scott,emmons,20
726,the rainforest race, lara rice,bergen,20
727,moon  earths best friend, stacy,mcanulty,20
728,packs  strength in numbers, hannah,salyer,20
729,thick as thieves, sandra,brown,20
730,my truck is stuck, kevin,lewis,20
731,i survived the eruption of mount st helens 1980, lauren,tarshis,20
732,lego star wars  the visual dictionary, simon,beecroft,20
733,the sick bug goes to school, susie,bazil,20
734,clamiam, tish,rabe,20
735,diary of a wimpy kid  the ugly truth, jeff,kinney,20
736,dogs dont wear sneakers, laura joffe,numeroff,20
737,pinkalicious  school rules, victoria,kann,19
738,veggietales treasury, cindy,kenney,19
739,dolphin tale  a tale of true friendship, emma,ryan,19
740,noodleheads see the future, tedd,arnold,19
741,hello my name is octicorn, kevin,diller,19
742,sea turtles, nancy,furstinger,19
743,misunderstood shark, ame,dyckman,19
744,there was a cold lady who swallowed some snow, lucille,colandro,19
745,ballet school, sierra,harimann,19
746,pete the cat  scubacat, james,dean,19
747,three women disappear, james,patterson,19
748,big nate goes for broke, lincoln,peirce,19
749,shark watch, joel,michaels,19
750,olivia opens a lemonade stand, kama,einhorn,19
751,dolphins at daybreak, mary pope,osborne,19
752,what do they do with all that poo, jane,kurtz,19
753,what comes in 2s 3s  4s backpack, suzanne,aker,19
754,pete the cat saves christmas, eric,litwin,19
755,my hero, apple,jordan,19
756,no david, david,shannon,19
757,the poutpout fish in the bigbig dark, deborah,diesen,19
758,from head to toe, eric,carle,19
759,summer of the sea serpent, mary pope,osborne,19
760,the city on the other side, mairghread,scott,19
761,peter  ernesto, graham,annable,19
762,annas best friends, christy,webster,19
763,the berenstain bear scouts and the whitewater mystery, stan,berenstain,19
764,pout pout fish goes to school, deborah,diesen,19
765,the brightest night, tui,sutherland,19
766,narwhal on a sunny night, mary pope,osborne,19
767,my hero academia vol 3, kohei,horikoshi,19
768,pussy cat pussy cat, tracey,moroney,19
769,golden girl, elin,hilderbrand,19
770,biscuit and the kittens book 10, alyssa satin,capucilli,19
771,woodland dance, sandra,boynton,19
772,biscuit and the hen book 3, alyssa satin,capucilli,19
773,first day critter jitters, jory,john,19
774,i am jackie robinson, brad,meltzer,19
775,feet are not for kicking, elizabeth,verdick,19
776,biscuit and the duck book 9, alyssa satin,capucilli,19
777,biscuit and the cat book 2, alyssa satin,capucilli,19
778,santa is coming to texas, steve,smallman,19
779,biscuit and the box book 6, alyssa satin,capucilli,19
780,eric carles animals animals, eric,carle,19
781,my little golden book about ruth bader ginsburg, shana,corey,19
782,the original adventures of hank the cowdog, john r,erickson,19
783,fire and ice, erin,hunter,19
784,in the forest, a j,wood,19
785,fox  rabbit make believe , beth,ferry,19
786,moonrise, erin,hunter,19
787,the jellybeans and the big dance, laura joffe,numeroff,18
788,five little monkeys jumping on the bed, eileen,christelow,18
789,fox  rabbit, beth,ferry,18
790,the good son, jacquelyn,mitchard,18
791,ham helsing  vampire hunter, rich,moyer,18
792,opposites, sandra,boynton,18
793,the kissing hand, audrey,penn,18
794,fancy nancy  the 100th day of school, jane,oconnor,18
795,first big book of the ocean, catherine d,hughes,18
796,the tale of tom kitten, beatrix,potter,18
797,a court of mist and fury, sarah j,maas,18
798,there was an old lady who swallowed a fly, simms,taback,18
799,the three billy goats buenos, susan middleton,elya,18
800,my hero academia vol 9, kohei,horikoshi,18
801,who am i  an animal guessing game, steve,jenkins,18
802,aftermath, terri,blackstock,18
803,the berenstain bears and the trouble with chores, stan,berenstain,18
804,one big pair of underwear, laura,gehl,18
805,the darkest hour, erin,hunter,18
806,the cloud searchers, kazu,kibuishi,18
807,3 2 1 liftoff, sonia,sander,18
808,the bad guys in cut to the chase, aaron,blabey,18
809,the witch boy, molly,ostertag,18
810,no way out, fern,michaels,18
811,ninja on the job, luke,flowers,18
812,fear no evil, james,patterson,18
813,noahs ark, lucy,cousins,18
814,the bad guys in superbad, aaron,blabey,18
815,a walk along the beach, debbie,macomber,18
816,game on  tempting twentyeight, janet,evanovich,18
817,mercy, david,baldacci,18
818,oh the places youll go, dr,seuss,18
819,when im feeling loved, tracey,moroney,18
820,the wolf in underpants freezes his buns off, wilfrid,lupano,18
821,the bears christmas, stan,berenstain,18
822,olivia and the haunted hotel, jodie,shepherd,18
823,your babys first word will be dada, jimmy,fallon,18
824,maxs chocolate chicken, rosemary,wells,18
825,good night gorilla, peggy,rathmann,18
826,what do you do with an idea, kobi,yamada,18
827,the tiny seed, eric,carle,18
828,ten apples up on top,,seuss,18
829,forest of secrets, erin,hunter,18
830,talons of power, tui,sutherland,18
831,the foot book, dr,seuss,18
832,before she disappeared, lisa,gardner,18
833,goldilicious, victoria,kann,18
834,buffalo before breakfast, mary pope,osborne,18
835,pokémon adventures v4, hidenori,kusaka,18
836,fox  rabbit celebrate , beth,ferry,18
837,hocus focus, james,sturm,18
838,hop books 1  10, barney,saltzberg,18
839,three pirates and a duck  a lesson in sharing, doug,peterson,18
840,the polar express, chris,van allsburg,18
841,viking ships at sunrise, mary pope,osborne,18
842,its better this way, debbie,macomber,18
843,day of the dragon king, mary pope,osborne,18
844,winter turning, tui,sutherland,18
845,american dirt, jeanine,cummins,18
846,are you a cow, sandra,boynton,18
847,minecraft combat handbook, stephanie,milton,18
848,dewey  theres a cat in the library, vicki,myron,18
849,the paper palace, miranda,cowley heller,18
850,how to catch a leprechaun, adam,wallace,18
851,just like dora, alison,inches,18
852,the original dogs for kids, kristin,mehusroe,18
853,franklins nickname, paulette,bourgeois,18
854,me  mama, cozbi a,cabrera,18
855,santas little helper, angela,mcallister,18
856,insects and spiders, matthew,robertson,18
857,junes wild flight, max,brallier,18
858,jojo and the big mess, jane,oconnor,18
859,a giraffe and a half, shel,silverstein,18
860,rude cakes, rowboat,watkins,18
861,the bubble who would not pop, shelly,roark,18
862,the magic beans, margaret,hillert,18
863,hooray for fish, lucy,cousins,18
864,the poison jungle, tui,sutherland,18
865,moon rising, tui,sutherland,18
866,i missed you plurals, quinlan b,lee,18
867,the bookshop on the corner, jenny,colgan,18
868,the dumbest idea ever graphic novel, jimmy,gownley,18
869,the last house on the street, diane,chamberlain,18
870,batman, billy,wrecks,18
871,warriors in winter, mary pope,osborne,18
872,the doghouse, jan,thomas,18
873,arthur writes a story, marc tolon,brown,18
874,i can you can toucan, sue,mayfield,18
875,i spy little hearts, jean,marzollo,18
876,legacy, nora,roberts,18
877,this plane, paul,collicutt,18
878,snakes  strange and wonderful, laurence p,pringle,18
879,the elephants girl, celesta,rimington,18
880,ultimate dinosaur, douglas,palmer,18
881,but not the hippopotamus, sandra,boynton,18
882,the midnight lock, jeffery,deaver,17
883,good night stories for rebel girls  100 tales of extraordinary women, elena,favilli,17
884,the berenstain bears and the ghost of the forest, stan,berenstain,17
885,my hero academia vol 4, kohei,horikoshi,17
886,i love you through and through, bernadette,rossettishustak,17
887,the berenstain bears four seasons, stan,berenstain,17
888,daniel goes out for dinner, maggie,testa,17
889,finders keepers for franklin, paulette,bourgeois,17
890,i survived the battle of dday 1944, lauren,tarshis,17
891,rising storm, erin,hunter,17
892,reminders of him  a novel, colleen,hoover,17
893,a bear called paddington cd, michael,bond,17
894,pirateology  the sea journal of captain william lubber pirate hunter general boston massachusetts, dugald,steer,17
895,would you rather be a bullfrog, dr,seus,17
896,chicks and salsa, aaron,reynolds,17
897,the dream daughter, diane,chamberlain,17
898,the match, harlan,coben,17
899,the blue shark, sara,green,17
900,lost stars, erin,hunter,17
901,aaron slater illustrator, andrea,beaty,17
902,the elite, kiera,cass,17
903,the breaker, nicholas,petrie,17
904,biscuit wins a prize, alyssa,capucilli,17
905,i can read with my eyes shut, dr,seuss,17
906,biscuit loves the library, alyssa satin,capucilli,17
907,zoo a big foldout counting book, lori c,froeb,17
908,project hail mary, andy,weir,17
909,cliffords christmas, norman,bridwell,17
910,hello red fox, eric,carle,17
911,my hero academia vol 15, kohei,horikoshi,17
912,diary of a spider, doreen,cronin,17
913,dora takes a hike long i, quinlan b,lee,17
914,super narwhal and jelly jolt, ben,clanton,17
915,fancy nancy and the mean girl, jane,oconnor,17
916,the berenstain bears go to camp, stan,berenstain,17
917,luke skywalkers amazing story, simon,beecroft,17
918,brobots and the mecha malarkey, j,torres,17
919,barbie and the three musketeers, mary,mankong,17
920,somewhere in the ocean, jennifer,ward,17
921,team batman, beth,davies,17
922,lavender finds a friend, cicely mary,barker,17
923,theres an elf in your book, tom,fletcher,17
924,mr brown can moo can you, dr,seuss,17
925,lets go to the farm, lori,froeb,17
926,spiderman and the movie mystery, heather,alexander,17
927,manga for the beginner chibis  everything you need to start drawing the supercute characters of japanese comics, christopher,hart,17
928,be a star wonder woman, michael,dahl,17
929,chalk, bill,thomson,17
930,the popcorn dragon, jane,thayer,17
931,can i be your dog, troy,cummings,17
932,the panda problem, deborah,underwood,17
933,a good team, heather ayris,burnell,17
934,bark george, jules,feiffer,17
935,the bad guys in the dawn of the underlord, aaron,blabey,17
936,we are water protectors, carole,lindstrom,17
937,what do you do with a tail like this, steve,jenkins,17
938,the wish, nicholas,sparks,17
939,the winter people, jennifer,mcmahon,17
940,pinkalicious and the new teacher, victoria,kann,17
941,dark day in the deep sea, mary pope,osborne,17
942,shapes, jacques,duquennoy,17
943,petes big lunch, james,dean,17
944,pete the kitty and the unicorns missing colors, kim,dean,17
945,the case of the lost temper  a lesson in selfcontrol, doug,peterson,16
946,the cousins, karen m,mcmanus,16
947,franklins halloween, paulette,bourgeois,16
948,best dad in the sea, amy j,tyler,16
949,the dark prophecy, rick,riordan,16
950,big nate in the zone, lincoln,peirce,16
951,froggy rides a bike, jonathan,london,16
952,the big book of bugs, yuval,zommer,16
953,froggy goes to bed, jonathan,london,16
954,say hello, linda,davick,16
955,ghost town at sundown, mary pope,osborne,16
956,jack and the beanstalk, mercer,mayer,16
957,lets play, hervé,tullet,16
958,lego city need for speed, trey,king,16
959,larryboy and the golden gum balls  a lesson in being humble, doug,peterson,16
